Family,Genus,Species,verbatimSpecies,WS_L_Fem,WS_U_Fem,WS_L_Mal,WS_U_Mal,WS_L,WS_U,FW_L_Fem,FW_U_Fem,FW_L_Mal,FW_U_Mal,FW_L,FW_U,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,FlightDuration,DiapauseStage,Voltinism,OvipositionStyle,CanopyAffinity,EdgeAffinity,MoistureAffinity,DisturbanceAffinity,NumberOfHostplantFamilies,SoleHostplantFamily,PrimaryHostplantFamily,SecondaryHostplantFamily,EqualHostplantFamily,NumberOfHostplantAccounts,DateCreated
Riodinidae,Mesosemia,Mesosemia ceropia,Mesosemia ceropia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,0,1,0,0,1,8,NA,NA,NA,Closed canopy,NA,Mesic-associated (strong),NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia cippus,Mesosemia cippus,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia coelestis,Mesosemia coelestis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.75,1,1,1,1,0,0,1,1,0,0,0,0,6,NA,NA,NA,Closed canopy,NA,Mesic-associated (strong),NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia cymotaxis,Mesosemia cymotaxis,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia decolorata,Mesosemia decolorata,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia dulcis,Mesosemia dulcis,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia esperanza,Mesosemia esperanza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,1.5,0,0,0,0,1,0,0,0,1,0,1,0,3,NA,NA,NA,Closed canopy,NA,Mesic-associated (strong),NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia eugenea,Mesosemia eugenea,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia eumene,Mesosemia eumene,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia eurythmia,Mesosemia eurythmia,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia evias,Mesosemia evias,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia friburgensis,Mesosemia friburgensis,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia gaudiolum,Mesosemia gaudiolum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Closed canopy,NA,Mesic-associated (strong),NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia gneris,Mesosemia gneris,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia grandis,Mesosemia grandis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,0,1,9,NA,M,NA,Closed canopy,NA,Mesic-associated (strong),NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia harveyi,Mesosemia harveyi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,2,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,Closed canopy,NA,Mesic-associated (strong),NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia hesperina,Mesosemia hesperina,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,1.4,1.75,0,1,1,1,1,1,1,1,1,1,1,0,10,NA,NA,NA,Closed canopy,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia hypermegala,Mesosemia hypermegala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Closed canopy,NA,Mesic-associated (strong),NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia ibycus,Mesosemia ibycus,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia impedita,Mesosemia impedita,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia isshia,Mesosemia isshia,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia jucunda,Mesosemia jucunda,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia judicialis,Mesosemia judicialis,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia lamachus,Mesosemia lamachus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,1.8,0,0,0,1,1,1,0,1,0,1,1,0,6,NA,NA,S,Closed canopy,NA,NA,NA,1,Rubiaceae,,,,1,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia latizonata,Mesosemia latizonata,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia lycorias,Mesosemia lycorias,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia macella,Mesosemia macella,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia machaera,Mesosemia machaera,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia maeotis,Mesosemia maeotis,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia magete,Mesosemia magete,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia mayi,Mesosemia mayi,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia meeda,Mesosemia meeda,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia melaene,Mesosemia melaene,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia melese,Mesosemia melese,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia melpia,Mesosemia melpia,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia menoetes,Mesosemia menoetes,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia messeis,Mesosemia messeis,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia methion,Mesosemia methion,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia metope,Mesosemia metope,NA,NA,NA,NA,NA,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia metura,Mesosemia metura,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia minos,Mesosemia minos,NA,NA,NA,NA,NA,3.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia misipsa,Mesosemia misipsa,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia moesia,Mesosemia moesia,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia mosera,Mesosemia mosera,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia myonia,Mesosemia myonia,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia naiadella,Mesosemia naiadella,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia nyctea,Mesosemia nyctea,NA,NA,NA,NA,NA,3.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia nympharena,Mesosemia nympharena,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia odice,Mesosemia odice,NA,NA,NA,NA,2.6,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mixed canopy (open affinity),Edge-associated (strong),Mesic-associated (strong),NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia olivencia,Mesosemia olivencia,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia pardalis,Mesosemia pardalis,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia phace,Mesosemia phace,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia philocles,Mesosemia philocles,NA,NA,NA,NA,NA,3.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia rhodia,Mesosemia rhodia,NA,NA,NA,NA,2.5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mixed canopy (open affinity),Edge-associated (strong),NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia scotina,Mesosemia scotina,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia sifia,Mesosemia sifia,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia sirenia,Mesosemia sirenia,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia steli,Mesosemia steli,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia synnephis,Mesosemia synnephis,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia telegone,Mesosemia telegone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.9,1,0,1,1,0,1,1,1,1,1,0,1,9,NA,NA,NA,Closed canopy,Edge-associated (strong),Mesic-associated (strong),NA,1,Rubiaceae,,,,1,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia tenebricosa,Mesosemia tenebricosa,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia teulem,Mesosemia teulem,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia thera,Mesosemia thera,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia thyas,Mesosemia thyas,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia thymetus,Mesosemia thymetus,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia veneris,Mesosemia veneris,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia walteri,Mesosemia walteri,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Mesosemia,Mesosemia zonalis,Mesosemia zonalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.9,0,1,1,1,0,0,1,1,1,1,0,1,8,NA,M,NA,Closed canopy,NA,Mesic-associated (strong),NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Metacharis,Metacharis cuparina,Metacharis cuparina,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Metacharis,Metacharis lucius,Metacharis lucius,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Metacharis,Metacharis nigrella,Metacharis nigrella,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Metacharis,Metacharis ptolomaeus,Metacharis ptolomaeus,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Metacharis,Metacharis regalis,Metacharis regalis,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Metacharis,Metacharis umbrata,Metacharis umbrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,2.1,0,1,0,1,1,0,0,0,0,0,0,1,4,NA,NA,NA,Closed canopy,Edge-associated (strong),Mesic-associated (strong),NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Metacharis,Metacharis victrix,Metacharis victrix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,12,NA,NA,NA,Mixed canopy (closed affinity),NA,Mesic-associated (strong),NA,1,Olacaceae,,,,1,3/9/2022 15:23
Riodinidae,Methone,Methone cecilia,Methone cecilia,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,2.5,1,1,1,1,1,1,1,1,1,1,1,0,11,NA,NA,NA,Closed canopy,Edge-associated (strong),Mesic-associated (strong),NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Minotauros,Minotauros charessa,Minotauros charessa,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Minotauros,Minotauros lampros,Minotauros lampros,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Monethe,Monethe albertus,Monethe albertus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.9,0,0,0,0,0,0,1,1,0,1,0,0,3,NA,NA,NA,Closed canopy,Edge-associated (strong),Mesic-associated (strong),NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Monethe,Monethe alphonsus,Monethe alphonsus,NA,NA,NA,NA,3.4,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Closed canopy,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Napaea,Napaea actoris,Napaea actoris,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Napaea,Napaea beltiana,Napaea beltiana,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Napaea,Napaea elisae,Napaea elisae,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
Riodinidae,Napaea,Napaea eucharila,Napaea eucharila,NA,NA,NA,NA,3.4,3.45,NA,NA,NA,NA,1.75,2.2,0,1,1,1,1,1,1,1,1,1,0,0,9,NA,M,S,Closed canopy,NA,NA,Disturbance-associated (strong),1,Bromeliaceae,,,,1,3/9/2022 15:23
Riodinidae,Napaea,Napaea gynaecomorpha,Napaea gynaecomorpha,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/9/2022 15:23
